run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimuli,images_chosen,click-by-click-data,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
11,1,"""","""","""","""","""",image-multi-select,79,578651,0.0-1.0-0.78,5164.235000032932,"[""Stimuli/positive/8300.jpg"",""Stimuli/negative/207.jpg"",""Stimuli/positive/5628.jpg""]","[""Stimuli/positive/8300.jpg"",""Stimuli/positive/5628.jpg""]","{""top_image"":""Stimuli/positive/8300.jpg"",""top_image_clicks"":[4156.989999988582],""left_image"":""Stimuli/negative/207.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/positive/5628.jpg"",""right_image_clicks"":[4598.014999995939]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,80,586916,0.0-1.0-0.79,8251.939999987371,"[""Stimuli/neutral/2215.jpg"",""Stimuli/negative/L29.bmp"",""Stimuli/positive/2002.jpg""]","[""Stimuli/neutral/2215.jpg"",""Stimuli/positive/2002.jpg""]","{""top_image"":""Stimuli/neutral/2215.jpg"",""top_image_clicks"":[3324.4849999900907],""left_image"":""Stimuli/negative/L29.bmp"",""left_image_clicks"":[],""right_image"":""Stimuli/positive/2002.jpg"",""right_image_clicks"":[3072.7349999942817]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,81,595370,0.0-1.0-0.80,8449.100000027101,"[""Stimuli/positive/7499.jpg"",""Stimuli/neutral/2200.jpg"",""Stimuli/negative/L29.bmp""]","[""Stimuli/positive/7499.jpg"",""Stimuli/neutral/2200.jpg""]","{""top_image"":""Stimuli/positive/7499.jpg"",""top_image_clicks"":[6659.5349999843165],""left_image"":""Stimuli/neutral/2200.jpg"",""left_image_clicks"":[5064.465000003111],""right_image"":""Stimuli/negative/L29.bmp"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,82,600479,0.0-1.0-0.81,5093.414999952074,"[""Stimuli/negative/207.jpg"",""Stimuli/negative/L29.bmp"",""Stimuli/neutral/2442.jpg""]","[""Stimuli/negative/207.jpg"",""Stimuli/negative/L29.bmp""]","{""top_image"":""Stimuli/negative/207.jpg"",""top_image_clicks"":[4371.039999998175],""left_image"":""Stimuli/negative/L29.bmp"",""left_image_clicks"":[3384.9399999598972],""right_image"":""Stimuli/neutral/2442.jpg"",""right_image_clicks"":[2450.9049999760464]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,83,608240,0.0-1.0-0.82,7754.795000015292,"[""Stimuli/neutral/2200.jpg"",""Stimuli/positive/2002.jpg"",""Stimuli/neutral/D.jpg""]","[""Stimuli/neutral/2200.jpg"",""Stimuli/neutral/D.jpg""]","{""top_image"":""Stimuli/neutral/2200.jpg"",""top_image_clicks"":[1355.6050000479445,2591.7600000393577],""left_image"":""Stimuli/positive/2002.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/neutral/D.jpg"",""right_image_clicks"":[3709.690000046976]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,84,612207,0.0-1.0-0.83,3953.1300000380725,"[""Stimuli/neutral/194.jpg"",""Stimuli/neutral/SP3.jpg"",""Stimuli/positive/2002.jpg""]","[""Stimuli/neutral/194.jpg"",""Stimuli/neutral/SP3.jpg""]","{""top_image"":""Stimuli/neutral/194.jpg"",""top_image_clicks"":[3279.5899999910034],""left_image"":""Stimuli/neutral/SP3.jpg"",""left_image_clicks"":[3000.690000015311],""right_image"":""Stimuli/positive/2002.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,85,615691,0.0-1.0-0.84,3480.2550000022165,"[""Stimuli/positive/5628.jpg"",""Stimuli/positive/b.jpg"",""Stimuli/negative/9041.jpg""]","[""Stimuli/positive/5628.jpg"",""Stimuli/positive/b.jpg""]","{""top_image"":""Stimuli/positive/5628.jpg"",""top_image_clicks"":[2710.865000030026],""left_image"":""Stimuli/positive/b.jpg"",""left_image_clicks"":[2306.8199999979697],""right_image"":""Stimuli/negative/9041.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,86,619748,0.0-1.0-0.85,4044.0850000013597,"[""Stimuli/negative/207.jpg"",""Stimuli/negative/6510.jpg"",""Stimuli/positive/7325.jpg""]","[""Stimuli/negative/207.jpg"",""Stimuli/negative/6510.jpg""]","{""top_image"":""Stimuli/negative/207.jpg"",""top_image_clicks"":[2984.409999975469],""left_image"":""Stimuli/negative/6510.jpg"",""left_image_clicks"":[3362.5499999616295],""right_image"":""Stimuli/positive/7325.jpg"",""right_image_clicks"":[1233.5699999821372]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,87,622620,0.0-1.0-0.86,2867.339999997057,"[""Stimuli/negative/L29.bmp"",""Stimuli/positive/4689.jpg"",""Stimuli/positive/b.jpg""]","[""Stimuli/positive/4689.jpg"",""Stimuli/positive/b.jpg""]","{""top_image"":""Stimuli/negative/L29.bmp"",""top_image_clicks"":[],""left_image"":""Stimuli/positive/4689.jpg"",""left_image_clicks"":[1949.4650000124238],""right_image"":""Stimuli/positive/b.jpg"",""right_image_clicks"":[2345.6350000342354]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,88,626231,0.0-1.0-0.87,3601.3050000183284,"[""Stimuli/neutral/BP5.jpg"",""Stimuli/neutral/2394.jpg"",""Stimuli/negative/6311.jpg""]","[""Stimuli/neutral/BP5.jpg"",""Stimuli/neutral/2394.jpg""]","{""top_image"":""Stimuli/neutral/BP5.jpg"",""top_image_clicks"":[2365.2149999979883],""left_image"":""Stimuli/neutral/2394.jpg"",""left_image_clicks"":[2026.1649999883957],""right_image"":""Stimuli/negative/6311.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,89,629183,0.0-1.0-0.88,2948.3600000385195,"[""Stimuli/negative/207.jpg"",""Stimuli/positive/2002.jpg"",""Stimuli/negative/9041.jpg""]","[""Stimuli/negative/207.jpg"",""Stimuli/negative/9041.jpg""]","{""top_image"":""Stimuli/negative/207.jpg"",""top_image_clicks"":[1590.4500000178814],""left_image"":""Stimuli/positive/2002.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/negative/9041.jpg"",""right_image_clicks"":[2307.440000004135]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,90,640929,0.0-1.0-0.89,11729.839999985415,"[""Stimuli/neutral/BP5.jpg"",""Stimuli/positive/4689.jpg"",""Stimuli/negative/9041.jpg""]","[""Stimuli/neutral/BP5.jpg"",""Stimuli/negative/9041.jpg""]","{""top_image"":""Stimuli/neutral/BP5.jpg"",""top_image_clicks"":[1747.9249999742024,5465.639999951236],""left_image"":""Stimuli/positive/4689.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/negative/9041.jpg"",""right_image_clicks"":[9360.964999999851]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,91,645012,0.0-1.0-0.90,4078.2250000047497,"[""Stimuli/positive/8300.jpg"",""Stimuli/negative/L29.bmp"",""Stimuli/negative/6311.jpg""]","[""Stimuli/negative/L29.bmp"",""Stimuli/negative/6311.jpg""]","{""top_image"":""Stimuli/positive/8300.jpg"",""top_image_clicks"":[],""left_image"":""Stimuli/negative/L29.bmp"",""left_image_clicks"":[3601.115000026766],""right_image"":""Stimuli/negative/6311.jpg"",""right_image_clicks"":[3132.5550000183284]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,92,668953,0.0-1.0-0.91,23927.094999991823,"[""Stimuli/neutral/2215.jpg"",""Stimuli/positive/8300.jpg"",""Stimuli/negative/L29.bmp""]","[""Stimuli/neutral/2215.jpg"",""Stimuli/positive/8300.jpg""]","{""top_image"":""Stimuli/neutral/2215.jpg"",""top_image_clicks"":[22372.16999998782],""left_image"":""Stimuli/positive/8300.jpg"",""left_image_clicks"":[21375.479999987874],""right_image"":""Stimuli/negative/L29.bmp"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,93,674686,0.0-1.0-0.92,5729.194999963511,"[""Stimuli/negative/L04.bmp"",""Stimuli/positive/5628.jpg"",""Stimuli/negative/6311.jpg""]","[""Stimuli/negative/L04.bmp"",""Stimuli/negative/6311.jpg""]","{""top_image"":""Stimuli/negative/L04.bmp"",""top_image_clicks"":[5170.594999974128],""left_image"":""Stimuli/positive/5628.jpg"",""left_image_clicks"":[4277.040000015404],""right_image"":""Stimuli/negative/6311.jpg"",""right_image_clicks"":[4941.850000002887]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,94,678608,0.0-1.0-0.93,3906.8150000530295,"[""Stimuli/neutral/2215.jpg"",""Stimuli/neutral/194.jpg"",""Stimuli/positive/2025.jpg""]","[""Stimuli/neutral/2215.jpg"",""Stimuli/neutral/194.jpg""]","{""top_image"":""Stimuli/neutral/2215.jpg"",""top_image_clicks"":[3352.8450000449084],""left_image"":""Stimuli/neutral/194.jpg"",""left_image_clicks"":[3130.78000000678],""right_image"":""Stimuli/positive/2025.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,95,686403,0.0-1.0-0.94,7790.455000009388,"[""Stimuli/positive/7499.jpg"",""Stimuli/positive/5831.jpg"",""Stimuli/neutral/2442.jpg""]","[""Stimuli/positive/7499.jpg"",""Stimuli/positive/5831.jpg""]","{""top_image"":""Stimuli/positive/7499.jpg"",""top_image_clicks"":[1667.7999999956228,7024.355000001378],""left_image"":""Stimuli/positive/5831.jpg"",""left_image_clicks"":[7253.640000009909],""right_image"":""Stimuli/neutral/2442.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,96,690490,0.0-1.0-0.95,4073.6800000304356,"[""Stimuli/negative/L04.bmp"",""Stimuli/positive/8300.jpg"",""Stimuli/negative/6311.jpg""]","[""Stimuli/negative/L04.bmp"",""Stimuli/negative/6311.jpg""]","{""top_image"":""Stimuli/negative/L04.bmp"",""top_image_clicks"":[1613.5099999955855,3514.580000017304],""left_image"":""Stimuli/positive/8300.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/negative/6311.jpg"",""right_image_clicks"":[2772.8400000487454]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,97,695679,0.0-1.0-0.96,5187.214999983553,"[""Stimuli/positive/8300.jpg"",""Stimuli/positive/4689.jpg"",""Stimuli/positive/2002.jpg""]","[""Stimuli/positive/8300.jpg"",""Stimuli/positive/4689.jpg""]","{""top_image"":""Stimuli/positive/8300.jpg"",""top_image_clicks"":[1105.184999993071],""left_image"":""Stimuli/positive/4689.jpg"",""left_image_clicks"":[4558.529999980237],""right_image"":""Stimuli/positive/2002.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,98,698839,0.0-1.0-0.97,3153.714999963995,"[""Stimuli/positive/7499.jpg"",""Stimuli/positive/b.jpg"",""Stimuli/neutral/N05.bmp""]","[""Stimuli/positive/7499.jpg"",""Stimuli/positive/b.jpg""]","{""top_image"":""Stimuli/positive/7499.jpg"",""top_image_clicks"":[1001.9650000031106],""left_image"":""Stimuli/positive/b.jpg"",""left_image_clicks"":[2297.5449999794364],""right_image"":""Stimuli/neutral/N05.bmp"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,99,709320,0.0-1.0-0.98,10476.985000015702,"[""Stimuli/positive/7499.jpg"",""Stimuli/negative/3180.jpg"",""Stimuli/neutral/SP2.jpg""]","[""Stimuli/negative/3180.jpg"",""Stimuli/neutral/SP2.jpg""]","{""top_image"":""Stimuli/positive/7499.jpg"",""top_image_clicks"":[4988.049999985378],""left_image"":""Stimuli/negative/3180.jpg"",""left_image_clicks"":[2065.4900000081398,8254.95500001125],""right_image"":""Stimuli/neutral/SP2.jpg"",""right_image_clicks"":[6761.91000000108,9466.184999968391]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,100,712011,0.0-1.0-0.99,2676.165000011679,"[""Stimuli/negative/L29.bmp"",""Stimuli/neutral/2394.jpg"",""Stimuli/negative/SF4.jpg""]","[""Stimuli/negative/L29.bmp"",""Stimuli/negative/SF4.jpg""]","{""top_image"":""Stimuli/negative/L29.bmp"",""top_image_clicks"":[1942.174999974668],""left_image"":""Stimuli/neutral/2394.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/negative/SF4.jpg"",""right_image_clicks"":[2219.9799999943934]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,101,714372,0.0-1.0-0.100,2358.745000034105,"[""Stimuli/positive/5831.jpg"",""Stimuli/positive/2025.jpg"",""Stimuli/neutral/2200.jpg""]","[""Stimuli/positive/5831.jpg"",""Stimuli/positive/2025.jpg""]","{""top_image"":""Stimuli/positive/5831.jpg"",""top_image_clicks"":[1621.9600000185892],""left_image"":""Stimuli/positive/2025.jpg"",""left_image_clicks"":[1936.2850000034086],""right_image"":""Stimuli/neutral/2200.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,102,718151,0.0-1.0-0.101,3777.4699999717996,"[""Stimuli/positive/2025.jpg"",""Stimuli/neutral/SP2.jpg"",""Stimuli/negative/206.jpg""]","[""Stimuli/neutral/SP2.jpg"",""Stimuli/negative/206.jpg""]","{""top_image"":""Stimuli/positive/2025.jpg"",""top_image_clicks"":[1147.3799999803305],""left_image"":""Stimuli/neutral/SP2.jpg"",""left_image_clicks"":[1557.744999998249,3268.5099999653175],""right_image"":""Stimuli/negative/206.jpg"",""right_image_clicks"":[3011.4750000066124]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,103,730258,0.0-1.0-0.102,12094.350000028498,"[""Stimuli/positive/2395.jpg"",""Stimuli/neutral/SP2.jpg"",""Stimuli/negative/SF4.jpg""]","[""Stimuli/positive/2395.jpg"",""Stimuli/neutral/SP2.jpg""]","{""top_image"":""Stimuli/positive/2395.jpg"",""top_image_clicks"":[2232.944999996107,9725.085000041872],""left_image"":""Stimuli/neutral/SP2.jpg"",""left_image_clicks"":[10512.885000032838],""right_image"":""Stimuli/negative/SF4.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,104,733161,0.0-1.0-0.103,2898.619999992661,"[""Stimuli/neutral/2215.jpg"",""Stimuli/neutral/BP5.jpg"",""Stimuli/negative/L29.bmp""]","[""Stimuli/neutral/2215.jpg"",""Stimuli/neutral/BP5.jpg""]","{""top_image"":""Stimuli/neutral/2215.jpg"",""top_image_clicks"":[1425.8150000241585],""left_image"":""Stimuli/neutral/BP5.jpg"",""left_image_clicks"":[2302.2750000236556],""right_image"":""Stimuli/negative/L29.bmp"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,105,735598,0.0-1.0-0.104,2424.605000007432,"[""Stimuli/neutral/BP5.jpg"",""Stimuli/positive/2002.jpg"",""Stimuli/neutral/D.jpg""]","[""Stimuli/neutral/BP5.jpg"",""Stimuli/neutral/D.jpg""]","{""top_image"":""Stimuli/neutral/BP5.jpg"",""top_image_clicks"":[1313.895000028424],""left_image"":""Stimuli/positive/2002.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/neutral/D.jpg"",""right_image_clicks"":[1655.9899999992922]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,106,740026,0.0-1.0-0.105,4424.8399999924,"[""Stimuli/positive/2395.jpg"",""Stimuli/negative/3180.jpg"",""Stimuli/positive/7325.jpg""]","[""Stimuli/positive/2395.jpg"",""Stimuli/positive/7325.jpg""]","{""top_image"":""Stimuli/positive/2395.jpg"",""top_image_clicks"":[3779.3449999880977],""left_image"":""Stimuli/negative/3180.jpg"",""left_image_clicks"":[2258.2099999999627],""right_image"":""Stimuli/positive/7325.jpg"",""right_image_clicks"":[2969.2350000259466]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,107,747638,0.0-1.0-0.106,7597.425000043586,"[""Stimuli/positive/2395.jpg"",""Stimuli/positive/4689.jpg"",""Stimuli/positive/7325.jpg""]","[""Stimuli/positive/2395.jpg"",""Stimuli/positive/4689.jpg""]","{""top_image"":""Stimuli/positive/2395.jpg"",""top_image_clicks"":[1004.3200000072829,4895.335000008345],""left_image"":""Stimuli/positive/4689.jpg"",""left_image_clicks"":[5312.280000012834],""right_image"":""Stimuli/positive/7325.jpg"",""right_image_clicks"":[1299.3850000202656]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,108,755749,0.0-1.0-0.107,8106.509999954142,"[""Stimuli/neutral/2215.jpg"",""Stimuli/negative/214.jpg"",""Stimuli/negative/SF4.jpg""]","[""Stimuli/negative/214.jpg"",""Stimuli/negative/SF4.jpg""]","{""top_image"":""Stimuli/neutral/2215.jpg"",""top_image_clicks"":[1495.4649999854155],""left_image"":""Stimuli/negative/214.jpg"",""left_image_clicks"":[7563.3449999731965],""right_image"":""Stimuli/negative/SF4.jpg"",""right_image_clicks"":[7132.074999972247]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,109,758646,0.0-1.0-0.108,2882.3100000154227,"[""Stimuli/positive/5831.jpg"",""Stimuli/negative/207.jpg"",""Stimuli/positive/4689.jpg""]","[""Stimuli/positive/5831.jpg"",""Stimuli/positive/4689.jpg""]","{""top_image"":""Stimuli/positive/5831.jpg"",""top_image_clicks"":[2274.734999984503],""left_image"":""Stimuli/negative/207.jpg"",""left_image_clicks"":[],""right_image"":""Stimuli/positive/4689.jpg"",""right_image_clicks"":[1488.7350000208244]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,110,762167,0.0-1.0-0.109,3515.784999995958,"[""Stimuli/positive/5628.jpg"",""Stimuli/neutral/N05.bmp"",""Stimuli/negative/206.jpg""]","[""Stimuli/neutral/N05.bmp"",""Stimuli/negative/206.jpg""]","{""top_image"":""Stimuli/positive/5628.jpg"",""top_image_clicks"":[],""left_image"":""Stimuli/neutral/N05.bmp"",""left_image_clicks"":[2069.5750000304542],""right_image"":""Stimuli/negative/206.jpg"",""right_image_clicks"":[3004.1799999889918]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,111,766918,0.0-1.0-0.110,4737.564999959432,"[""Stimuli/neutral/194.jpg"",""Stimuli/positive/b.jpg"",""Stimuli/positive/7325.jpg""]","[""Stimuli/positive/b.jpg"",""Stimuli/positive/7325.jpg""]","{""top_image"":""Stimuli/neutral/194.jpg"",""top_image_clicks"":[1454.2449999717064],""left_image"":""Stimuli/positive/b.jpg"",""left_image_clicks"":[3780.689999985043],""right_image"":""Stimuli/positive/7325.jpg"",""right_image_clicks"":[4217.059999995399]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
11,1,"""","""","""","""","""",image-multi-select,112,769789,0.0-1.0-0.111,2867.160000023432,"[""Stimuli/positive/5831.jpg"",""Stimuli/positive/2002.jpg"",""Stimuli/negative/6510.jpg""]","[""Stimuli/positive/5831.jpg"",""Stimuli/positive/2002.jpg""]","{""top_image"":""Stimuli/positive/5831.jpg"",""top_image_clicks"":[1861.0550000448711],""left_image"":""Stimuli/positive/2002.jpg"",""left_image_clicks"":[2187.32500000624],""right_image"":""Stimuli/negative/6510.jpg"",""right_image_clicks"":[]}","2021-06-05 00:47:08",99.239.35.37,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",WebKit,Chrome,90.0.4430.212,Windows,10.0
